url,developer,genre,overall_Reviews,price,release_date,score,title,url,...
http://store.steampowered.com/app/390397/Rocksmith_2014__Skillet__Hero/?snr=1_7_7_230_150_397,Ubisoft - San Francisco,Casual,,5.99,"1 Dec, 2015",,Rocksmith® 2014 – Skillet - “Hero”,http://store.steampowered.com/app/390397/Rocksmith_2014__Skillet__Hero/?snr=1_7_7_230_150_397,{}
http://store.steampowered.com/app/390360/Rocksmith_2014__Brand_New__Okay_I_Believe_You_But_My_Tommy_Gun_Dont/?snr=1_7_7_230_150_397,Ubisoft - San Francisco,Casual,,5.99,"29 Sep, 2015",,"Rocksmith® 2014 – Brand New - “Okay I Believe You, But My Tommy Gun Don’t”",http://store.steampowered.com/app/390360/Rocksmith_2014__Brand_New__Okay_I_Believe_You_But_My_Tommy_Gun_Dont/?snr=1_7_7_230_150_397,{}
http://store.steampowered.com/app/271415/Rocksmith_2014__Aerosmith_Song_Pack/?snr=1_7_7_230_150_372,Ubisoft - San Francisco,Casual,,24.89,"7 Jan, 2014",,Rocksmith® 2014 – Aerosmith Song Pack,http://store.steampowered.com/app/271415/Rocksmith_2014__Aerosmith_Song_Pack/?snr=1_7_7_230_150_372,{}
http://store.steampowered.com/app/390428/Rocksmith_2014__Thirty_Seconds_to_Mars__Closer_to_the_Edge/?snr=1_7_7_230_150_398,Ubisoft - San Francisco,Casual,,5.99,"12 Jan, 2016",,Rocksmith® 2014 – Thirty Seconds to Mars - “Closer to the Edge”,http://store.steampowered.com/app/390428/Rocksmith_2014__Thirty_Seconds_to_Mars__Closer_to_the_Edge/?snr=1_7_7_230_150_398,{}
http://store.steampowered.com/app/390416/Rocksmith_2014__Stone_Temple_Pilots__Wicked_Garden/?snr=1_7_7_230_150_398,Ubisoft - San Francisco,Casual,,5.99,"22 Dec, 2015",,Rocksmith® 2014 – Stone Temple Pilots - “Wicked Garden”,http://store.steampowered.com/app/390416/Rocksmith_2014__Stone_Temple_Pilots__Wicked_Garden/?snr=1_7_7_230_150_398,{}
http://store.steampowered.com/app/390427/Rocksmith_2014__Thirty_Seconds_to_Mars__This_Is_War/?snr=1_7_7_230_150_398,Ubisoft - San Francisco,Casual,,5.99,"12 Jan, 2016",,Rocksmith® 2014 – Thirty Seconds to Mars - “This Is War”,http://store.steampowered.com/app/390427/Rocksmith_2014__Thirty_Seconds_to_Mars__This_Is_War/?snr=1_7_7_230_150_398,{}
http://store.steampowered.com/app/390407/Rocksmith_2014__Mtley_Cre__Dr_Feelgood/?snr=1_7_7_230_150_398,Ubisoft - San Francisco,Casual,,5.99,"15 Dec, 2015",,Rocksmith® 2014 – Mötley Crüe - “Dr. Feelgood”,http://store.steampowered.com/app/390407/Rocksmith_2014__Mtley_Cre__Dr_Feelgood/?snr=1_7_7_230_150_398,{}
http://store.steampowered.com/app/271442/Rocksmith_2014__Boston__Dont_Look_Back/?snr=1_7_7_230_150_372,Ubisoft - San Francisco,Casual,,5.99,"4 Mar, 2014",,Rocksmith® 2014 – Boston - “Don’t Look Back”,http://store.steampowered.com/app/271442/Rocksmith_2014__Boston__Dont_Look_Back/?snr=1_7_7_230_150_372,{}
http://store.steampowered.com/app/271421/Rocksmith_2014__9mm_Parabellum_Bullet__Punishment/?snr=1_7_7_230_150_372,Ubisoft - San Francisco,Casual,,5.99,"14 Jan, 2014",,Rocksmith® 2014 – 9mm Parabellum Bullet - “Punishment”,http://store.steampowered.com/app/271421/Rocksmith_2014__9mm_Parabellum_Bullet__Punishment/?snr=1_7_7_230_150_372,{}
http://store.steampowered.com/app/271425/Rocksmith_2014__Kiss_Song_Pack/?snr=1_7_7_230_150_372,Ubisoft - San Francisco,Casual,,14.99,"11 Feb, 2014",,Rocksmith® 2014 – Kiss Song Pack,http://store.steampowered.com/app/271425/Rocksmith_2014__Kiss_Song_Pack/?snr=1_7_7_230_150_372,{}
